innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,TM Head,82,6.4
1,Sunrisers Hyderabad,2,Ishan Kishan,111,9.2
1,Sunrisers Hyderabad,3,Abhishek Sharma,112,9.4
1,Sunrisers Hyderabad,4,Aniket Verma,118,10.2
1,Sunrisers Hyderabad,5,Nithish Kumar Reddy,200,19.1
1,Sunrisers Hyderabad,6,S Arora,200,19.2
1,Sunrisers Hyderabad,7,H Klaasen,222,20.4
1,Sunrisers Hyderabad,8,Shivang Kumar,226,20.6
2,Kolkata Knight Riders,1,FH Allen,30,2.3
2,Kolkata Knight Riders,2,AM Rahane,67,5.6
2,Kolkata Knight Riders,3,C Green,74,6.6
2,Kolkata Knight Riders,4,A Raghuvanshi,120,11.6
2,Kolkata Knight Riders,5,AS Roy,120,12.2
2,Kolkata Knight Riders,6,RK Singh,139,14.4
2,Kolkata Knight Riders,7,SP Narine,154,15.3
2,Kolkata Knight Riders,8,Ramandeep Singh,159,15.6
2,Kolkata Knight Riders,9,Kartik Tyagi,161,16.5
2,Kolkata Knight Riders,10,CV Varun,161,16.6
