innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,2.0,0,13,1,6.5,7,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,11,2,2.75,15,0,0
1,Mumbai Indians,J Suchith,3.0,0,24,1,8.0,6,0,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,37,0,9.25,7,1,0
1,Mumbai Indians,R Vinay Kumar,3.0,0,31,0,10.33,5,0,0
1,Mumbai Indians,SL Malinga,4.0,0,33,2,8.25,11,0,0
2,Delhi Daredevils,A Mishra,4.0,0,25,1,6.25,7,2,0
2,Delhi Daredevils,AD Mathews,4.0,0,33,1,8.25,8,0,0
2,Delhi Daredevils,Imran Tahir,2.3,0,27,0,10.8,4,1,0
2,Delhi Daredevils,NM Coulter-Nile,4.0,1,30,2,7.5,12,0,0
2,Delhi Daredevils,Yuvraj Singh,1.0,0,5,0,5.0,2,0,0
2,Delhi Daredevils,Z Khan,4.0,0,32,1,8.0,8,3,0
