innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,57,2,30,11.4,9,7
1,Delhi Daredevils,middle,51,2,54,5.67,5,24
1,Delhi Daredevils,powerplay,44,2,36,7.33,7,20
2,Mumbai Indians,death,73,1,41,10.68,9,7
2,Mumbai Indians,middle,40,0,41,5.85,2,13
2,Mumbai Indians,powerplay,40,4,35,6.86,5,21
