match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,2,8,0,0,25.0,c LR Shukla b JH Kallis,2
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",68,35,2,6,194.29,c DJ Bravo b RA Jadeja,2
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,8,9,0,1,88.89,b Pankaj Singh,2
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,81,48,4,8,168.75,b A Nehra,2
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",87,56,8,4,155.36,c DJ Hussey b P Awana,2
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,4,8,0,0,50.0,lbw b GB Hogg,4
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,86,58,7,6,148.28,c BB McCullum b LR Shukla,2
44,2012-05-02,Kings XI Punjab,M Chinnaswamy Stadium,71,42,6,4,169.05,c DA Miller b Azhar Mahmood,2
50,2012-05-06,Deccan Chargers,M Chinnaswamy Stadium,26,22,1,2,118.18,b Anand Rajan,2
54,2012-05-09,Mumbai Indians,Wankhede Stadium,82,59,5,6,138.98,not out,2
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,57,31,3,6,183.87,c MK Pandey b AD Mathews,1
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,6,8,0,1,75.0,b MM Patel,1
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,128,62,7,13,206.45,not out,1
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",27,10,3,2,270.0,b DW Steyn,1
