match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
10,2013-04-09,Mumbai Indians,Wankhede Stadium,4.0,0,43,1,10.75,8,0,1
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,27,2,6.75,9,0,1
21,2013-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,32,1,8.0,9,1,0
24,2013-04-18,Chennai Super Kings,Feroz Shah Kotla,4.0,0,42,1,10.5,8,1,0
39,2013-04-28,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,4.0,0,36,0,9.0,8,1,0
44,2013-05-01,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,4.0,0,22,1,5.5,14,1,0
52,2013-05-07,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,40,0,10.0,6,0,0
57,2013-05-10,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,35,0,8.75,10,0,1
67,2013-05-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,22,1,5.5,12,0,0
71,2013-05-19,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,36,0,9.0,7,0,0
