innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,79,1,30,15.8,12,4
1,Chennai Super Kings,middle,108,3,54,12.0,14,11
1,Chennai Super Kings,powerplay,53,1,36,8.83,10,19
2,Kings XI Punjab,death,42,1,30,8.4,3,4
2,Kings XI Punjab,middle,102,2,54,11.33,14,7
2,Kings XI Punjab,powerplay,63,1,36,10.5,10,12
