innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,PA Patel,15,10,3,0,150.0,c KC Sangakkara b B Lee,1
1,Chennai Super Kings,ML Hayden,25,17,4,1,147.06,b IK Pathan,2
1,Chennai Super Kings,MEK Hussey,116,54,8,9,214.81,not out,3
1,Chennai Super Kings,MS Dhoni,2,3,0,0,66.67,lbw b JR Hopes,4
1,Chennai Super Kings,SK Raina,32,13,2,3,246.15,c IK Pathan b WA Mota,5
1,Chennai Super Kings,JDP Oram,13,10,0,1,130.0,b IK Pathan,6
1,Chennai Super Kings,S Badrinath,31,14,3,2,221.43,not out,7
2,Kings XI Punjab,K Goel,24,19,2,1,126.32,c PA Patel b MS Gony,1
2,Kings XI Punjab,JR Hopes,71,33,10,3,215.15,c Joginder Sharma b P Amarnath,2
2,Kings XI Punjab,KC Sangakkara,54,33,5,2,163.64,c Joginder Sharma b M Muralitharan,3
2,Kings XI Punjab,Yuvraj Singh,23,13,1,2,176.92,c P Amarnath b Joginder Sharma,4
2,Kings XI Punjab,SM Katich,21,17,0,1,123.53,not out,5
2,Kings XI Punjab,IK Pathan,3,5,0,0,60.0,not out,6
