match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2017-04-06,Mumbai Indians,Maharashtra Cricket Association Stadium,84,54,7,3,155.56,not out,3
4,2017-04-08,Kings XI Punjab,Holkar Cricket Stadium,26,27,3,0,96.3,c M Vohra b MP Stoinis,3
13,2017-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,43,28,6,1,153.57,c AJ Finch b DR Smith,3
17,2017-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,27,24,3,0,112.5,b S Aravind,3
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,27,21,1,2,128.57,b Rashid Khan,3
28,2017-04-24,Mumbai Indians,Wankhede Stadium,17,12,2,0,141.67,b Harbhajan Singh,3
30,2017-04-26,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,51,37,4,1,137.84,not out,3
34,2017-04-29,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,45,32,5,1,140.62,c AF Milne b STR Binny,3
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,4,2,1,0,200.0,c Ankit Soni b PJ Sangwan,3
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,9,9,0,1,100.0,b CR Woakes,3
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",34,39,0,0,87.18,c Bipul Sharma b S Kaul,3
52,2017-05-12,Delhi Daredevils,Feroz Shah Kotla,38,32,4,1,118.75,lbw b S Nadeem,3
55,2017-05-14,Kings XI Punjab,Maharashtra Cricket Association Stadium,15,18,0,0,83.33,not out,3
57,2017-05-16,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,c HH Pandya b SL Malinga,3
60,2017-05-21,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",51,50,2,2,102.0,c AT Rayudu b MG Johnson,3
