match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2026-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,48,1,12.0,7,2,0
12,2026-04-06,Kolkata Knight Riders,"Eden Gardens, Kolkata",1.4,0,9,2,5.4,8,0,0
