innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,AM Rahane,36,19,5,1,189.47,st KD Karthik b N Rana,1
1,Rajasthan Royals,DJM Short,44,43,5,1,102.33,b N Rana,2
1,Rajasthan Royals,SV Samson,7,8,1,0,87.5,c Kuldeep Yadav b Shivam Mavi,3
1,Rajasthan Royals,RA Tripathi,15,11,2,0,136.36,c AD Russell b Kuldeep Yadav,4
1,Rajasthan Royals,BA Stokes,14,11,0,1,127.27,c N Rana b PP Chawla,5
1,Rajasthan Royals,JC Buttler,24,18,2,0,133.33,not out,6
1,Rajasthan Royals,K Gowtham,12,7,0,1,171.43,c Shivam Mavi b TK Curran,7
1,Rajasthan Royals,S Gopal,0,1,0,0,0.0,b TK Curran,8
1,Rajasthan Royals,DS Kulkarni,3,3,0,0,100.0,run out (),9
2,Kolkata Knight Riders,SP Narine,35,25,5,1,140.0,run out (),1
2,Kolkata Knight Riders,CA Lynn,0,2,0,0,0.0,b K Gowtham,2
2,Kolkata Knight Riders,RV Uthappa,48,36,6,2,133.33,c BA Stokes b K Gowtham,3
2,Kolkata Knight Riders,N Rana,35,27,2,1,129.63,not out,4
2,Kolkata Knight Riders,KD Karthik,42,23,2,2,182.61,not out,5
