innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,54,7.5
1,Rajasthan Royals,2,SV Samson,62,9.4
1,Rajasthan Royals,3,DJM Short,98,13.5
1,Rajasthan Royals,4,RA Tripathi,106,14.6
1,Rajasthan Royals,5,BA Stokes,122,17.1
1,Rajasthan Royals,6,K Gowtham,141,19.1
1,Rajasthan Royals,7,S Gopal,141,19.2
1,Rajasthan Royals,8,DS Kulkarni,160,20.5
2,Kolkata Knight Riders,1,CA Lynn,1,1.3
2,Kolkata Knight Riders,2,SP Narine,70,9.4
2,Kolkata Knight Riders,3,RV Uthappa,102,13.3
