innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,AC Gilchrist,19,17,Mandeep Singh,25,20,45,37
1,Kings XI Punjab,2,M Vohra,12,10,AC Gilchrist,8,10,22,20
1,Kings XI Punjab,3,M Vohra,19,11,DJ Hussey,10,9,29,20
1,Kings XI Punjab,4,DJ Hussey,3,3,DA Miller,10,8,13,11
1,Kings XI Punjab,5,Gurkeerat Singh,9,8,DJ Hussey,8,8,18,16
1,Kings XI Punjab,6,Gurkeerat Singh,2,3,Azhar Mahmood,2,7,4,10
1,Kings XI Punjab,7,Gurkeerat Singh,17,4,PP Chawla,0,2,18,6
2,Kolkata Knight Riders,1,MS Bisla,2,2,G Gambhir,8,6,10,8
2,Kolkata Knight Riders,2,YK Pathan,0,1,MS Bisla,0,0,0,1
2,Kolkata Knight Riders,3,JH Kallis,37,33,MS Bisla,24,22,66,55
2,Kolkata Knight Riders,4,EJG Morgan,42,26,MS Bisla,24,18,72,44
2,Kolkata Knight Riders,5,MS Bisla,1,2,SMSM Senanayake,0,1,2,2
