match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2021-04-12,Punjab Kings,"Wankhede Stadium, Mumbai",2,4,0,0,50.0,c KL Rahul b RP Meredith,7
7,2021-04-15,Delhi Capitals,"Wankhede Stadium, Mumbai",19,17,2,0,111.76,c Lalit Yadav b K Rabada,7
12,2021-04-19,Chennai Super Kings,"Wankhede Stadium, Mumbai",20,15,0,2,133.33,c RD Gaikwad b DJ Bravo,7
16,2021-04-22,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",40,23,4,2,173.91,c Shahbaz Ahmed b Mohammed Siraj,7
18,2021-04-24,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",5,8,0,0,62.5,c KL Nagarkoti b M Prasidh Krishna,5
32,2021-09-21,Punjab Kings,Dubai International Cricket Stadium,2,5,0,0,40.0,b Mohammed Shami,7
36,2021-09-25,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",9,15,0,0,60.0,c SO Hetmyer b A Nortje,7
40,2021-09-27,Sunrisers Hyderabad,Dubai International Cricket Stadium,0,1,0,0,0.0,not out,7
43,2021-09-29,Royal Challengers Bangalore,Dubai International Cricket Stadium,2,3,0,0,66.67,c D Padikkal b Shahbaz Ahmed,6
51,2021-10-05,Mumbai Indians,Sharjah Cricket Stadium,12,20,0,0,60.0,c Ishan Kishan b JDS Neesham,7
54,2021-10-07,Kolkata Knight Riders,Sharjah Cricket Stadium,44,36,5,2,122.22,b Shivam Mavi,7
