match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2021-04-12,Punjab Kings,"Wankhede Stadium, Mumbai",2.0,0,25,0,12.5,2,0,0
7,2021-04-15,Delhi Capitals,"Wankhede Stadium, Mumbai",3.0,0,27,0,9.0,6,0,0
12,2021-04-19,Chennai Super Kings,"Wankhede Stadium, Mumbai",3.0,0,21,1,7.0,8,0,0
16,2021-04-22,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2.0,0,23,0,11.5,2,0,0
18,2021-04-24,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.0,0,24,0,8.0,3,0,0
24,2021-04-29,Mumbai Indians,"Arun Jaitley Stadium, Delhi",3.0,0,30,0,10.0,3,1,0
28,2021-05-02,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",4.0,0,45,1,11.25,2,0,0
32,2021-09-21,Punjab Kings,Dubai International Cricket Stadium,3.0,0,23,1,7.67,3,1,0
36,2021-09-25,Delhi Capitals,"Zayed Cricket Stadium, Abu Dhabi",3.0,0,17,1,5.67,6,0,0
40,2021-09-27,Sunrisers Hyderabad,Dubai International Cricket Stadium,3.0,0,32,0,10.67,3,2,0
43,2021-09-29,Royal Challengers Bangalore,Dubai International Cricket Stadium,3.0,0,23,0,7.67,4,0,0
47,2021-10-02,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,39,3,9.75,5,2,0
54,2021-10-07,Kolkata Knight Riders,Sharjah Cricket Stadium,1.0,0,11,1,11.0,1,1,0
