match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2023-04-01,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",11,7,2,0,157.14,not out,7
8,2023-04-05,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",11,10,1,0,110.0,c JC Buttler b JO Holder,6
14,2023-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4,3,1,0,133.33,lbw b M Markande,7
18,2023-04-13,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",22,9,1,2,244.44,"run out (WP Saha, DA Miller)",7
21,2023-04-15,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23,10,1,2,230.0,not out,8
27,2023-04-20,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",7,5,0,1,140.0,st KD Karthik b PWH de Silva,8
38,2023-04-28,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",6,9,0,0,66.67,c Ravi Bishnoi b Yash Thakur,8
41,2023-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,3,0,0,66.67,not out,7
53,2023-05-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",21,8,3,1,262.5,not out,8
59,2023-05-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,4,0,0,50.0,"run out (KK Ahmed, PD Salt)",7
64,2023-05-17,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",6,3,0,1,200.0,c AR Patel b KK Ahmed,6
66,2023-05-19,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",41,23,4,2,178.26,not out,7
