match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Gujarat Titans,DP Conway,1,6,0,0,16.67,b Mohammed Shami
1,Gujarat Titans,RD Gaikwad,92,50,4,9,184.0,c Shubman Gill b AS Joseph
1,Gujarat Titans,MM Ali,23,17,4,1,135.29,c WP Saha b Rashid Khan
1,Gujarat Titans,BA Stokes,7,6,1,0,116.67,c WP Saha b Rashid Khan
1,Gujarat Titans,AT Rayudu,12,12,0,1,100.0,b J Little
1,Gujarat Titans,S Dube,19,18,0,1,105.56,c Rashid Khan b Mohammed Shami
1,Gujarat Titans,RA Jadeja,1,2,0,0,50.0,c V Shankar b AS Joseph
1,Gujarat Titans,MS Dhoni,14,7,1,1,200.0,not out
1,Gujarat Titans,MJ Santner,1,3,0,0,33.33,not out
6,Lucknow Super Giants,RD Gaikwad,57,31,3,4,183.87,c MA Wood b Ravi Bishnoi
6,Lucknow Super Giants,DP Conway,47,29,5,2,162.07,c KH Pandya b MA Wood
6,Lucknow Super Giants,S Dube,27,16,1,3,168.75,c MA Wood b Ravi Bishnoi
6,Lucknow Super Giants,MM Ali,19,13,3,0,146.15,st N Pooran b Ravi Bishnoi
6,Lucknow Super Giants,BA Stokes,8,8,1,0,100.0,c Yash Thakur b Avesh Khan
6,Lucknow Super Giants,AT Rayudu,27,14,2,2,192.86,not out
6,Lucknow Super Giants,RA Jadeja,3,6,0,0,50.0,c Ravi Bishnoi b MA Wood
6,Lucknow Super Giants,MS Dhoni,12,3,0,2,400.0,c Ravi Bishnoi b MA Wood
6,Lucknow Super Giants,MJ Santner,1,1,0,0,100.0,not out
12,Mumbai Indians,DP Conway,0,4,0,0,0.0,b JP Behrendorff
12,Mumbai Indians,RD Gaikwad,40,36,2,1,111.11,not out
12,Mumbai Indians,AM Rahane,61,27,7,3,225.93,c SA Yadav b PP Chawla
12,Mumbai Indians,S Dube,28,26,2,1,107.69,b K Kartikeya
12,Mumbai Indians,AT Rayudu,20,16,3,0,125.0,not out
17,Rajasthan Royals,RD Gaikwad,8,10,1,0,80.0,c YBK Jaiswal b Sandeep Sharma
17,Rajasthan Royals,DP Conway,50,38,6,0,131.58,c YBK Jaiswal b YS Chahal
17,Rajasthan Royals,AM Rahane,31,19,2,1,163.16,lbw b R Ashwin
17,Rajasthan Royals,S Dube,8,9,1,0,88.89,lbw b R Ashwin
