match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2025-03-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",70,35,5,6,200.0,c Ishan Kishan b A Zampa,5
6,2025-03-26,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",33,28,5,0,117.86,b Harshit Rana,6
11,2025-03-30,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",3,7,0,0,42.86,c M Pathirana b Noor Ahmad,5
18,2025-04-05,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",13,5,1,1,260.0,not out,6
23,2025-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",5,4,1,0,125.0,c B Sai Sudharsan b Rashid Khan,5
28,2025-04-13,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",35,23,2,2,152.17,not out,4
32,2025-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",26,17,0,2,152.94,"run out (KL Rahul, AR Patel)",5
36,2025-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",6,5,0,0,120.0,not out,5
42,2025-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",47,34,3,3,138.24,c JM Sharma b JR Hazlewood,5
50,2025-05-01,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",11,11,0,1,100.0,c & b KV Sharma,5
53,2025-05-04,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,1,0,0,0.0,b CV Varun,5
59,2025-05-18,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",53,31,3,4,170.97,c MJ Owen b M Jansen,5
62,2025-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",31,12,2,3,258.33,not out,5
