innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,MDKJ Perera,0,1,AM Rahane,0,0,0,1
1,Rajasthan Royals,2,R Dravid,48,41,AM Rahane,30,27,81,67
1,Rajasthan Royals,3,STR Binny,1,4,R Dravid,2,2,4,6
1,Rajasthan Royals,4,R Dravid,4,5,BJ Hodge,4,7,8,12
1,Rajasthan Royals,5,DH Yagnik,12,8,BJ Hodge,1,1,13,9
1,Rajasthan Royals,6,JP Faulkner,19,14,BJ Hodge,17,11,39,25
2,Pune Warriors,1,RV Uthappa,32,16,AJ Finch,23,14,58,29
2,Pune Warriors,2,LRPL Taylor,17,20,AJ Finch,27,23,46,43
2,Pune Warriors,3,AJ Finch,14,16,Yuvraj Singh,12,14,27,30
2,Pune Warriors,4,Yuvraj Singh,16,9,AD Mathews,1,1,17,10
