match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2009-04-20,Chennai Super Kings,St George's Park,0,1,0,0,0.0,c L Balaji b M Muralitharan,8
8,2009-04-22,Deccan Chargers,Newlands,1,2,0,0,50.0,"run out (AC Gilchrist, Harmeet Singh)",7
24,2009-05-01,Kings XI Punjab,Kingsmead,18,14,1,2,128.57,c PP Chawla b YA Abdulla,3
