innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AB Dinda,4.0,0,52,2,13.0,7,0,0
1,Pune Warriors,AD Mathews,2.0,0,23,0,11.5,3,2,0
1,Pune Warriors,B Kumar,3.0,0,20,0,6.67,10,1,0
1,Pune Warriors,BAW Mendis,4.0,0,25,0,6.25,10,0,0
1,Pune Warriors,R Sharma,4.0,0,36,0,9.0,3,0,0
1,Pune Warriors,TL Suman,2.0,0,15,1,7.5,3,0,0
1,Pune Warriors,Yuvraj Singh,1.0,0,15,0,15.0,0,0,0
2,Royal Challengers Bangalore,CH Gayle,1.0,0,5,1,5.0,3,0,0
2,Royal Challengers Bangalore,M Kartik,4.0,0,29,2,7.25,7,0,0
2,Royal Challengers Bangalore,M Muralitharan,3.0,0,32,0,10.67,7,1,0
2,Royal Challengers Bangalore,MC Henriques,4.0,0,44,1,11.0,7,0,0
2,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,31,3,7.75,9,1,0
2,Royal Challengers Bangalore,RP Singh,4.0,0,27,1,6.75,10,2,0
