match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Kolkata Knight Riders,Arshdeep Singh,3.0,0,19,3,6.33,10
2,Kolkata Knight Riders,Harpreet Brar,1.0,0,7,0,7.0,2
2,Kolkata Knight Riders,NT Ellis,3.0,0,27,1,9.0,7
2,Kolkata Knight Riders,R Dhawan,1.0,0,15,0,15.0,2
2,Kolkata Knight Riders,RD Chahar,2.0,0,12,1,6.0,5
2,Kolkata Knight Riders,SM Curran,3.0,0,38,1,12.67,4
2,Kolkata Knight Riders,Sikandar Raza,3.0,0,25,1,8.33,4
8,Rajasthan Royals,Arshdeep Singh,4.0,0,47,2,11.75,10
8,Rajasthan Royals,Harpreet Brar,2.0,0,15,0,7.5,5
8,Rajasthan Royals,NT Ellis,4.0,0,30,4,7.5,11
8,Rajasthan Royals,RD Chahar,4.0,0,31,0,7.75,5
8,Rajasthan Royals,SM Curran,4.0,0,44,0,11.0,6
8,Rajasthan Royals,Sikandar Raza,2.0,0,24,0,12.0,2
14,Sunrisers Hyderabad,Arshdeep Singh,3.0,0,20,1,6.67,10
14,Sunrisers Hyderabad,Harpreet Brar,3.1,0,26,0,8.21,8
14,Sunrisers Hyderabad,Mohit Rathee,2.0,0,29,0,14.5,3
14,Sunrisers Hyderabad,NT Ellis,3.0,0,28,0,9.33,5
14,Sunrisers Hyderabad,RD Chahar,3.0,0,28,1,9.33,8
14,Sunrisers Hyderabad,SM Curran,3.0,0,14,0,4.67,8
18,Gujarat Titans,Arshdeep Singh,4.0,0,33,1,8.25,7
18,Gujarat Titans,Harpreet Brar,4.0,0,20,1,5.0,8
18,Gujarat Titans,K Rabada,4.0,0,36,1,9.0,9
18,Gujarat Titans,MW Short,1.0,0,8,0,8.0,1
18,Gujarat Titans,RD Chahar,3.0,0,24,0,8.0,3
18,Gujarat Titans,SM Curran,3.5,0,25,1,6.52,6
21,Lucknow Super Giants,Arshdeep Singh,3.0,0,22,1,7.33,6
21,Lucknow Super Giants,Harpreet Brar,2.0,0,10,1,5.0,6
21,Lucknow Super Giants,K Rabada,4.0,0,34,2,8.5,11
21,Lucknow Super Giants,MW Short,2.0,0,10,0,5.0,7
21,Lucknow Super Giants,RD Chahar,3.0,0,28,0,9.33,5
21,Lucknow Super Giants,SM Curran,4.0,0,31,3,7.75,9
21,Lucknow Super Giants,Sikandar Raza,2.0,0,19,1,9.5,2
27,Royal Challengers Bangalore,Arshdeep Singh,4.0,0,34,1,8.5,7
27,Royal Challengers Bangalore,Harpreet Brar,3.0,0,31,2,10.33,7
27,Royal Challengers Bangalore,LS Livingstone,1.0,0,9,0,9.0,0
27,Royal Challengers Bangalore,NT Ellis,4.0,0,41,1,10.25,7
27,Royal Challengers Bangalore,RD Chahar,4.0,0,24,0,6.0,7
27,Royal Challengers Bangalore,SM Curran,4.0,0,27,0,6.75,3
31,Mumbai Indians,Arshdeep Singh,4.0,0,29,4,7.25,12
31,Mumbai Indians,Harpreet Brar,2.0,0,15,0,7.5,5
31,Mumbai Indians,LS Livingstone,2.0,0,23,1,11.5,2
31,Mumbai Indians,MW Short,1.0,0,7,0,7.0,3
31,Mumbai Indians,NT Ellis,4.0,0,44,1,11.0,5
31,Mumbai Indians,RD Chahar,4.0,0,42,0,10.5,4
31,Mumbai Indians,SM Curran,3.0,0,41,0,13.67,2
38,Lucknow Super Giants,Arshdeep Singh,4.0,0,54,1,13.5,4
38,Lucknow Super Giants,Gurnoor Brar,3.0,0,42,0,14.0,7
38,Lucknow Super Giants,K Rabada,4.0,0,52,2,13.0,11
38,Lucknow Super Giants,LS Livingstone,1.0,0,19,1,19.0,1
38,Lucknow Super Giants,RD Chahar,4.0,0,29,0,7.25,7
38,Lucknow Super Giants,SM Curran,3.0,0,38,1,12.67,5
38,Lucknow Super Giants,Sikandar Raza,1.0,0,17,0,17.0,2
41,Chennai Super Kings,Arshdeep Singh,4.0,0,37,1,9.25,8
41,Chennai Super Kings,K Rabada,4.0,0,34,0,8.5,7
