match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2009-04-18,Royal Challengers Bangalore,Newlands,2.0,0,17,0,8.5,5,1,0
10,2009-04-23,Kolkata Knight Riders,Newlands,4.0,0,27,0,6.75,12,4,0
15,2009-04-26,Kings XI Punjab,Newlands,4.0,0,30,0,7.5,8,4,0
18,2009-04-28,Delhi Daredevils,SuperSport Park,2.0,0,14,0,7.0,3,0,0
22,2009-04-30,Chennai Super Kings,SuperSport Park,3.0,0,17,2,5.67,9,0,0
25,2009-05-02,Deccan Chargers,St George's Park,4.0,0,19,1,4.75,15,0,0
30,2009-05-05,Kings XI Punjab,Kingsmead,4.0,0,28,1,7.0,8,0,0
37,2009-05-09,Chennai Super Kings,De Beers Diamond Oval,4.0,0,28,0,7.0,9,1,0
40,2009-05-11,Deccan Chargers,De Beers Diamond Oval,4.0,0,34,3,8.5,8,0,0
45,2009-05-14,Mumbai Indians,Kingsmead,3.0,0,25,0,8.33,4,1,0
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,1.0,0,4,0,4.0,2,0,0
