match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2009-04-18,Royal Challengers Bangalore,Newlands,11,14,1,0,78.57,c JD Ryder b A Kumble,5
10,2009-04-23,Kolkata Knight Riders,Newlands,42,21,6,2,200.0,c Yashpal Singh b BAW Mendis,4
15,2009-04-26,Kings XI Punjab,Newlands,10,13,2,0,76.92,c K Goel b PP Chawla,4
18,2009-04-28,Delhi Daredevils,SuperSport Park,62,30,3,6,206.67,not out,7
22,2009-04-30,Chennai Super Kings,SuperSport Park,20,13,3,0,153.85,c SK Raina b L Balaji,5
25,2009-05-02,Deccan Chargers,St George's Park,24,14,2,2,171.43,c HH Gibbs b RP Singh,8
30,2009-05-05,Kings XI Punjab,Kingsmead,12,7,1,1,171.43,c K Goel b PP Chawla,3
33,2009-05-07,Royal Challengers Bangalore,SuperSport Park,22,19,2,0,115.79,c W Jaffer b D du Preez,4
37,2009-05-09,Chennai Super Kings,De Beers Diamond Oval,7,11,0,1,63.64,c JDP Oram b SB Jakati,5
40,2009-05-11,Deccan Chargers,De Beers Diamond Oval,6,7,0,0,85.71,c DR Smith b PP Ojha,5
45,2009-05-14,Mumbai Indians,Kingsmead,17,14,3,0,121.43,c SL Malinga b C Nanda,3
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,1,5,0,0,20.0,c KD Karthik b MF Maharoof,6
53,2009-05-20,Kolkata Knight Riders,Kingsmead,9,15,1,0,60.0,run out (LR Shukla),6
