innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,16,4,Kings XI Punjab,JM Bairstow,Ravi Bishnoi,Nitin Menon,,upheld,False
2,14,5,Kings XI Punjab,Mujeeb Ur Rahman,KK Ahmed,AK Chaudhary,,struck down,False
