innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,160,16.1
1,Sunrisers Hyderabad,2,JM Bairstow,160,16.4
1,Sunrisers Hyderabad,3,MK Pandey,161,17.1
1,Sunrisers Hyderabad,4,Abdul Samad,173,18.5
1,Sunrisers Hyderabad,5,PK Garg,175,19.1
1,Sunrisers Hyderabad,6,Abhishek Sharma,199,20.5
2,Kings XI Punjab,1,MA Agarwal,11,2.3
2,Kings XI Punjab,2,P Simran Singh,31,5.2
2,Kings XI Punjab,3,KL Rahul,58,7.4
2,Kings XI Punjab,4,GJ Maxwell,105,11.6
2,Kings XI Punjab,5,Mandeep Singh,115,13.3
2,Kings XI Punjab,6,Mujeeb Ur Rahman,126,14.5
2,Kings XI Punjab,7,N Pooran,126,15.5
2,Kings XI Punjab,8,Mohammed Shami,126,15.6
2,Kings XI Punjab,9,SS Cottrell,132,17.2
2,Kings XI Punjab,10,Arshdeep Singh,132,17.5
