innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,AC Gilchrist,42,26,SE Marsh,14,19,60,45
1,Kings XI Punjab,2,SE Marsh,13,11,Azhar Mahmood,9,13,26,24
1,Kings XI Punjab,3,SE Marsh,18,14,DA Miller,15,15,34,29
1,Kings XI Punjab,4,R Sathish,22,13,DA Miller,25,8,47,21
1,Kings XI Punjab,5,DA Miller,4,1,PP Chawla,0,0,4,1
2,Delhi Daredevils,1,DPMD Jayawardene,4,8,UBT Chand,7,8,11,16
2,Delhi Daredevils,2,IK Pathan,1,7,DPMD Jayawardene,0,0,1,7
2,Delhi Daredevils,3,DA Warner,0,1,DPMD Jayawardene,0,0,0,1
2,Delhi Daredevils,4,DPMD Jayawardene,9,18,V Sehwag,30,22,49,40
2,Delhi Daredevils,5,BJ Rohrer,21,18,DPMD Jayawardene,26,16,50,33
2,Delhi Daredevils,6,BJ Rohrer,28,11,CM Gautam,11,7,39,18
2,Delhi Daredevils,7,M Morkel,13,4,CM Gautam,1,1,14,5
2,Delhi Daredevils,8,M Morkel,13,4,CM Gautam,1,1,14,5
