match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Mumbai Indians,AD Russell,2.0,0,17,1,8.5,4
5,Mumbai Indians,Kuldeep Yadav,4.0,0,39,0,9.75,2
5,Mumbai Indians,PJ Cummins,3.0,0,49,0,16.33,3
5,Mumbai Indians,S Sandeep Warrier,3.0,0,34,0,11.33,8
5,Mumbai Indians,SP Narine,4.0,0,22,1,5.5,8
5,Mumbai Indians,Shivam Mavi,4.0,1,32,2,8.0,9
8,Sunrisers Hyderabad,AD Russell,2.0,0,16,1,8.0,2
8,Sunrisers Hyderabad,CV Varun,4.0,0,25,1,6.25,9
8,Sunrisers Hyderabad,KL Nagarkoti,2.0,0,17,0,8.5,1
8,Sunrisers Hyderabad,Kuldeep Yadav,2.0,0,15,0,7.5,3
8,Sunrisers Hyderabad,PJ Cummins,4.0,0,19,1,4.75,11
8,Sunrisers Hyderabad,SP Narine,4.0,0,31,0,7.75,4
8,Sunrisers Hyderabad,Shivam Mavi,2.0,0,15,0,7.5,6
12,Rajasthan Royals,CV Varun,4.0,0,25,2,6.25,7
12,Rajasthan Royals,KL Nagarkoti,2.0,0,13,2,6.5,6
12,Rajasthan Royals,Kuldeep Yadav,3.0,0,20,1,6.67,7
12,Rajasthan Royals,PJ Cummins,3.0,0,13,1,4.33,11
12,Rajasthan Royals,SP Narine,4.0,0,40,1,10.0,8
12,Rajasthan Royals,Shivam Mavi,4.0,0,20,2,5.0,12
16,Delhi Capitals,AD Russell,4.0,0,29,2,7.25,11
16,Delhi Capitals,CV Varun,4.0,0,49,1,12.25,6
16,Delhi Capitals,KL Nagarkoti,3.0,0,35,1,11.67,1
16,Delhi Capitals,PJ Cummins,4.0,0,49,0,12.25,2
16,Delhi Capitals,SP Narine,2.0,0,26,0,13.0,1
16,Delhi Capitals,Shivam Mavi,3.0,0,40,0,13.33,2
21,Chennai Super Kings,AD Russell,2.0,0,18,1,9.0,5
21,Chennai Super Kings,CV Varun,4.0,0,28,1,7.0,7
21,Chennai Super Kings,KL Nagarkoti,3.0,0,21,1,7.0,6
21,Chennai Super Kings,PJ Cummins,4.0,0,25,0,6.25,10
21,Chennai Super Kings,SP Narine,4.0,0,31,1,7.75,8
21,Chennai Super Kings,Shivam Mavi,3.0,0,32,1,10.67,3
24,Kings XI Punjab,CV Varun,4.0,0,27,0,6.75,5
24,Kings XI Punjab,KL Nagarkoti,3.0,0,40,0,13.33,2
24,Kings XI Punjab,M Prasidh Krishna,4.0,0,29,3,7.25,12
24,Kings XI Punjab,N Rana,1.0,0,7,0,7.0,0
24,Kings XI Punjab,PJ Cummins,4.0,0,29,0,7.25,6
24,Kings XI Punjab,SP Narine,4.0,0,28,2,7.0,7
28,Royal Challengers Bangalore,AD Russell,4.0,0,51,1,12.75,7
28,Royal Challengers Bangalore,CV Varun,4.0,0,25,0,6.25,7
28,Royal Challengers Bangalore,KL Nagarkoti,4.0,0,36,0,9.0,4
28,Royal Challengers Bangalore,M Prasidh Krishna,4.0,0,42,1,10.5,5
28,Royal Challengers Bangalore,PJ Cummins,4.0,0,38,0,9.5,10
32,Mumbai Indians,AD Russell,2.0,0,15,0,7.5,5
32,Mumbai Indians,CJ Green,2.5,0,24,0,8.47,6
32,Mumbai Indians,CV Varun,4.0,0,23,1,5.75,10
32,Mumbai Indians,M Prasidh Krishna,2.0,0,30,0,15.0,2
32,Mumbai Indians,PJ Cummins,3.0,0,28,0,9.33,8
32,Mumbai Indians,Shivam Mavi,3.0,0,24,1,8.0,9
35,Sunrisers Hyderabad,AD Russell,2.0,0,29,0,14.5,2
35,Sunrisers Hyderabad,CV Varun,4.0,0,32,1,8.0,7
35,Sunrisers Hyderabad,Kuldeep Yadav,3.0,0,18,0,6.0,4
35,Sunrisers Hyderabad,LH Ferguson,4.0,0,15,3,3.75,12
35,Sunrisers Hyderabad,PJ Cummins,4.0,0,28,1,7.0,12
35,Sunrisers Hyderabad,Shivam Mavi,3.0,0,34,1,11.33,6
39,Royal Challengers Bangalore,CV Varun,4.0,0,28,0,7.0,11
39,Royal Challengers Bangalore,LH Ferguson,4.0,0,17,1,4.25,14
39,Royal Challengers Bangalore,M Prasidh Krishna,2.3,0,20,0,8.0,5
39,Royal Challengers Bangalore,PJ Cummins,3.0,0,18,0,6.0,8
42,Delhi Capitals,CV Varun,4.0,0,20,5,5.0,9
42,Delhi Capitals,KL Nagarkoti,2.0,0,11,0,5.5,7
42,Delhi Capitals,LH Ferguson,4.0,0,30,1,7.5,8
42,Delhi Capitals,M Prasidh Krishna,2.0,0,19,0,9.5,4
42,Delhi Capitals,PJ Cummins,4.0,0,17,3,4.25,16
42,Delhi Capitals,SP Narine,4.0,0,37,0,9.25,4
46,Kings XI Punjab,CV Varun,4.0,0,34,1,8.5,10
46,Kings XI Punjab,LH Ferguson,3.5,0,32,1,8.35,7
46,Kings XI Punjab,M Prasidh Krishna,3.0,0,24,0,8.0,7
46,Kings XI Punjab,PJ Cummins,4.0,0,31,0,7.75,13
46,Kings XI Punjab,SP Narine,4.0,0,27,0,6.75,9
49,Chennai Super Kings,CV Varun,4.0,0,20,2,5.0,13
49,Chennai Super Kings,KL Nagarkoti,3.0,0,34,0,11.33,6
49,Chennai Super Kings,LH Ferguson,4.0,0,54,0,13.5,4
49,Chennai Super Kings,N Rana,1.0,0,16,0,16.0,0
49,Chennai Super Kings,PJ Cummins,4.0,0,31,2,7.75,10
49,Chennai Super Kings,SP Narine,4.0,0,23,0,5.75,5
54,Rajasthan Royals,CV Varun,4.0,0,20,2,5.0,9
54,Rajasthan Royals,KL Nagarkoti,4.0,0,24,1,6.0,11
54,Rajasthan Royals,PJ Cummins,4.0,0,34,4,8.5,13
54,Rajasthan Royals,SP Narine,4.0,0,37,0,9.25,8
54,Rajasthan Royals,Shivam Mavi,4.0,1,15,2,3.75,14
