match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Kolkata Knight Riders,S Anirudha,64,55,6,2,116.36,b JH Kallis
1,Kolkata Knight Riders,M Vijay,4,4,1,0,100.0,c R Bhatia b Iqbal Abdulla
1,Kolkata Knight Riders,SK Raina,33,29,4,0,113.79,c S Ladda b YK Pathan
1,Kolkata Knight Riders,MS Dhoni,29,21,1,1,138.1,c MS Bisla b JH Kallis
1,Kolkata Knight Riders,JA Morkel,15,9,1,1,166.67,not out
1,Kolkata Knight Riders,SB Styris,5,2,1,0,250.0,not out
9,Kings XI Punjab,S Anirudha,0,1,0,0,0.0,lbw b P Kumar
9,Kings XI Punjab,M Vijay,74,43,6,4,172.09,st AC Gilchrist b PP Chawla
9,Kings XI Punjab,SK Raina,0,1,0,0,0.0,c PC Valthaty b P Kumar
9,Kings XI Punjab,S Badrinath,66,56,8,0,117.86,not out
9,Kings XI Punjab,MS Dhoni,43,20,4,2,215.0,b RJ Harris
14,Royal Challengers Bangalore,MEK Hussey,83,56,11,1,148.21,not out
14,Royal Challengers Bangalore,M Vijay,31,21,3,2,147.62,c Z Khan b R Ninan
14,Royal Challengers Bangalore,SK Raina,29,16,3,1,181.25,c MA Agarwal b R Ninan
14,Royal Challengers Bangalore,MS Dhoni,22,16,1,1,137.5,c AB de Villiers b Z Khan
14,Royal Challengers Bangalore,JA Morkel,9,8,1,0,112.5,c MA Agarwal b JJ van der Wath
14,Royal Challengers Bangalore,S Badrinath,5,3,1,0,166.67,c R Ninan b JJ van der Wath
18,Kochi Tuskers Kerala,MEK Hussey,8,10,2,0,80.0,c PA Patel b RP Singh
18,Kochi Tuskers Kerala,M Vijay,28,18,6,0,155.56,lbw b NLTC Perera
18,Kochi Tuskers Kerala,SK Raina,50,40,5,1,125.0,run out (NLTC Perera)
18,Kochi Tuskers Kerala,S Badrinath,19,17,1,0,111.76,lbw b RV Gomez
18,Kochi Tuskers Kerala,MS Dhoni,14,13,1,1,107.69,not out
18,Kochi Tuskers Kerala,JA Morkel,9,4,0,1,225.0,not out
25,Mumbai Indians,MEK Hussey,41,33,6,0,124.24,c KA Pollard b SL Malinga
25,Mumbai Indians,M Vijay,12,9,1,1,133.33,c RG Sharma b MM Patel
25,Mumbai Indians,SK Raina,5,4,1,0,125.0,c & b Harbhajan Singh
25,Mumbai Indians,S Badrinath,71,48,7,2,147.92,not out
25,Mumbai Indians,MS Dhoni,3,6,0,0,50.0,c RG Sharma b KA Pollard
25,Mumbai Indians,S Anirudha,9,9,0,1,100.0,c R Sathish b Harbhajan Singh
25,Mumbai Indians,JA Morkel,3,4,0,0,75.0,b Harbhajan Singh
25,Mumbai Indians,R Ashwin,0,2,0,0,0.0,c KA Pollard b Harbhajan Singh
25,Mumbai Indians,Joginder Sharma,0,1,0,0,0.0,c & b Harbhajan Singh
25,Mumbai Indians,S Randiv,2,4,0,0,50.0,c R Sathish b SL Malinga
25,Mumbai Indians,DE Bollinger,0,1,0,0,0.0,not out
29,Pune Warriors,M Vijay,31,29,2,1,106.9,c NL McCullum b AC Thomas
29,Pune Warriors,MEK Hussey,61,48,6,1,127.08,c MK Pandey b JE Taylor
29,Pune Warriors,SK Raina,2,4,0,0,50.0,b AC Thomas
29,Pune Warriors,MS Dhoni,26,21,2,1,123.81,st RV Uthappa b R Sharma
29,Pune Warriors,JA Morkel,0,4,0,0,0.0,c JD Ryder b JE Taylor
29,Pune Warriors,S Badrinath,11,7,0,1,157.14,not out
29,Pune Warriors,S Anirudha,7,7,0,0,100.0,c RV Uthappa b JE Taylor
31,Pune Warriors,MEK Hussey,9,18,1,0,50.0,c MK Pandey b M Kartik
31,Pune Warriors,M Vijay,31,31,1,1,100.0,c M Manhas b JD Ryder
31,Pune Warriors,S Badrinath,63,44,6,2,143.18,not out
31,Pune Warriors,SK Raina,34,25,1,2,136.0,not out
39,Deccan Chargers,M Vijay,3,14,0,0,21.43,b PP Ojha
39,Deccan Chargers,MEK Hussey,46,41,5,0,112.2,c I Sharma b Harmeet Singh
39,Deccan Chargers,SK Raina,59,35,6,2,168.57,c S Dhawan b PP Ojha
39,Deccan Chargers,MS Dhoni,21,22,1,1,95.45,st KC Sangakkara b PP Ojha
39,Deccan Chargers,JA Morkel,19,6,0,3,316.67,"run out (CL White, KC Sangakkara)"
39,Deccan Chargers,S Badrinath,5,2,1,0,250.0,not out
39,Deccan Chargers,S Anirudha,3,2,0,0,150.0,not out
43,Rajasthan Royals,MEK Hussey,79,55,8,1,143.64,not out
43,Rajasthan Royals,M Vijay,5,6,1,0,83.33,lbw b J Botha
43,Rajasthan Royals,SK Raina,61,51,3,1,119.61,c J Botha b SK Trivedi
48,Kolkata Knight Riders,MEK Hussey,15,26,0,0,57.69,c EJG Morgan b L Balaji
48,Kolkata Knight Riders,M Vijay,5,14,0,0,35.71,c & b Iqbal Abdulla
48,Kolkata Knight Riders,SK Raina,4,9,0,0,44.44,c JH Kallis b YK Pathan
48,Kolkata Knight Riders,S Badrinath,54,41,3,2,131.71,"run out (R Bhatia, MV Boucher)"
48,Kolkata Knight Riders,JA Morkel,30,30,3,0,100.0,not out
52,Rajasthan Royals,MEK Hussey,46,30,8,0,153.33,b J Botha
52,Rajasthan Royals,M Vijay,53,40,2,3,132.5,run out (J Botha)
52,Rajasthan Royals,SK Raina,43,27,6,0,159.26,b A Singh
52,Rajasthan Royals,MS Dhoni,41,19,3,3,215.79,not out
52,Rajasthan Royals,JA Morkel,5,4,0,0,125.0,not out
56,Delhi Daredevils,MEK Hussey,5,4,1,0,125.0,lbw b IK Pathan
56,Delhi Daredevils,M Vijay,35,33,2,2,106.06,c Y Venugopal Rao b AB Agarkar
56,Delhi Daredevils,SK Raina,14,10,1,1,140.0,c IK Pathan b VR Aaron
56,Delhi Daredevils,S Badrinath,55,43,6,1,127.91,"run out (Y Nagar, IK Pathan)"
56,Delhi Daredevils,MS Dhoni,63,31,5,4,203.23,not out
64,Kochi Tuskers Kerala,MEK Hussey,32,37,2,0,86.49,c Y Gnaneswara Rao b RA Jadeja
64,Kochi Tuskers Kerala,M Vijay,16,11,3,0,145.45,b RP Singh
64,Kochi Tuskers Kerala,SK Raina,19,13,1,2,146.15,c RP Singh b S Sreesanth
64,Kochi Tuskers Kerala,S Badrinath,13,10,0,1,130.0,c RP Singh b BJ Hodge
64,Kochi Tuskers Kerala,WP Saha,46,33,1,3,139.39,not out
64,Kochi Tuskers Kerala,MS Dhoni,9,6,1,0,150.0,c PA Patel b RA Jadeja
64,Kochi Tuskers Kerala,JA Morkel,13,10,2,0,130.0,not out
69,Royal Challengers Bangalore,MEK Hussey,4,7,0,0,57.14,b Z Khan
69,Royal Challengers Bangalore,M Vijay,6,9,1,0,66.67,c AB de Villiers b S Aravind
69,Royal Challengers Bangalore,SK Raina,4,6,1,0,66.67,c V Kohli b Z Khan
69,Royal Challengers Bangalore,S Badrinath,0,10,0,0,0.0,c A Mithun b DL Vettori
69,Royal Challengers Bangalore,WP Saha,22,30,1,1,73.33,c LA Pomersbach b V Kohli
69,Royal Challengers Bangalore,MS Dhoni,70,40,3,6,175.0,not out
69,Royal Challengers Bangalore,DJ Bravo,5,5,1,0,100.0,lbw b DL Vettori
69,Royal Challengers Bangalore,JA Morkel,5,9,0,0,55.56,c Z Khan b A Mithun
69,Royal Challengers Bangalore,R Ashwin,2,4,0,0,50.0,c A Mithun b S Aravind
71,Royal Challengers Bangalore,MEK Hussey,0,4,0,0,0.0,lbw b Z Khan
71,Royal Challengers Bangalore,M Vijay,5,5,1,0,100.0,lbw b S Aravind
71,Royal Challengers Bangalore,SK Raina,73,50,4,6,146.0,not out
71,Royal Challengers Bangalore,S Badrinath,34,32,5,0,106.25,c S Aravind b A Mithun
71,Royal Challengers Bangalore,MS Dhoni,29,19,3,1,152.63,c A Mithun b Z Khan
71,Royal Challengers Bangalore,JA Morkel,28,10,1,3,280.0,not out
74,Royal Challengers Bangalore,MEK Hussey,63,45,3,3,140.0,c A Mithun b J Syed Mohammad
74,Royal Challengers Bangalore,M Vijay,95,52,4,6,182.69,c DL Vettori b S Aravind
74,Royal Challengers Bangalore,MS Dhoni,22,13,0,2,169.23,c V Kohli b S Aravind
74,Royal Challengers Bangalore,SK Raina,8,5,0,1,160.0,b CH Gayle
74,Royal Challengers Bangalore,JA Morkel,2,4,0,0,50.0,c V Kohli b CH Gayle
74,Royal Challengers Bangalore,DJ Bravo,6,1,0,1,600.0,not out
