innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SR Watson,11,3.3
1,Rajasthan Royals,2,R Dravid,46,8.5
1,Rajasthan Royals,3,STR Binny,63,11.1
1,Rajasthan Royals,4,AM Rahane,101,16.2
1,Rajasthan Royals,5,KK Cooper,101,16.4
1,Rajasthan Royals,6,DH Yagnik,137,20.2
2,Kolkata Knight Riders,1,MS Bisla,19,3.2
2,Kolkata Knight Riders,2,JH Kallis,20,3.3
2,Kolkata Knight Riders,3,MK Tiwary,40,7.1
2,Kolkata Knight Riders,4,G Gambhir,43,7.5
2,Kolkata Knight Riders,5,YK Pathan,44,8.3
2,Kolkata Knight Riders,6,LR Shukla,56,11.6
2,Kolkata Knight Riders,7,R Bhatia,90,15.1
2,Kolkata Knight Riders,8,B Lee,103,16.3
2,Kolkata Knight Riders,9,EJG Morgan,122,19.1
2,Kolkata Knight Riders,10,Mohammed Shami,125,19.6
