match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",2.0,0,20,0,10.0,4,1,0
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",1.0,0,13,0,13.0,0,0,0
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",3.0,0,23,1,7.67,6,0,0
29,2015-04-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,27,0,9.0,6,3,1
32,2015-05-01,Mumbai Indians,Wankhede Stadium,3.0,0,36,0,12.0,4,0,1
36,2015-05-03,Delhi Daredevils,Brabourne Stadium,4.0,0,25,1,6.25,14,3,0
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,3.0,0,36,2,12.0,5,0,0
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,19,0,9.5,5,1,0
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,4.0,0,38,2,9.5,11,5,0
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,32,0,8.0,7,4,0
