innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,F du Plessis,42,5.4
1,Royal Challengers Bangalore,2,V Kohli,89,11.1
1,Royal Challengers Bangalore,3,MK Lomror,117,13.3
1,Royal Challengers Bangalore,4,HV Patel,132,14.6
1,Royal Challengers Bangalore,5,GJ Maxwell,132,15.1
1,Royal Challengers Bangalore,6,KD Karthik,132,15.2
2,Delhi Capitals,1,PP Shaw,1,1.4
2,Delhi Capitals,2,MR Marsh,1,2.4
2,Delhi Capitals,3,YV Dhull,2,3.2
2,Delhi Capitals,4,DA Warner,30,6.4
2,Delhi Capitals,5,Abishek Porel,53,9.5
2,Delhi Capitals,6,AR Patel,80,13.2
2,Delhi Capitals,7,MK Pandey,98,14.6
2,Delhi Capitals,8,Lalit Yadav,110,16.5
2,Delhi Capitals,9,Aman Hakim Khan,128,18.3
