innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,CH Gayle,6,13,V Kohli,12,10,19,23
1,Royal Challengers Bangalore,2,AB de Villiers,129,52,V Kohli,97,45,229,96
1,Royal Challengers Bangalore,3,SR Watson,0,1,AB de Villiers,0,0,0,1
1,Royal Challengers Bangalore,4,SR Watson,0,1,AB de Villiers,0,0,0,1
2,Gujarat Lions,1,DR Smith,7,6,BB McCullum,2,5,9,11
2,Gujarat Lions,2,RA Jadeja,18,11,BB McCullum,9,8,28,19
2,Gujarat Lions,3,RA Jadeja,3,7,KD Karthik,2,4,7,11
2,Gujarat Lions,4,RA Jadeja,0,1,AJ Finch,0,0,0,1
2,Gujarat Lions,5,AJ Finch,2,3,DJ Bravo,1,2,3,5
2,Gujarat Lions,6,AD Nath,3,6,AJ Finch,16,15,21,21
2,Gujarat Lions,7,P Kumar,1,4,AJ Finch,0,1,1,5
2,Gujarat Lions,8,DS Kulkarni,2,3,AJ Finch,1,1,5,4
2,Gujarat Lions,9,PV Tambe,7,19,AJ Finch,18,18,30,34
2,Gujarat Lions,10,S Kaushik,0,1,PV Tambe,0,0,0,1
