innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,CH Gayle,6,13,1,0,46.15,b DS Kulkarni,1
1,Royal Challengers Bangalore,V Kohli,109,55,6,8,198.18,c DJ Bravo b P Kumar,2
1,Royal Challengers Bangalore,AB de Villiers,129,52,10,12,248.08,not out,3
1,Royal Challengers Bangalore,SR Watson,0,1,0,0,0.0,c KD Karthik b P Kumar,4
2,Gujarat Lions,DR Smith,7,6,1,0,116.67,b S Aravind,1
2,Gujarat Lions,BB McCullum,11,13,2,0,84.62,c AB de Villiers b YS Chahal,2
2,Gujarat Lions,RA Jadeja,21,19,2,1,110.53,c & b CJ Jordan,3
2,Gujarat Lions,KD Karthik,2,4,0,0,50.0,c AB de Villiers b CJ Jordan,4
2,Gujarat Lions,AJ Finch,37,38,3,1,97.37,c S Aravind b Sachin Baby,5
2,Gujarat Lions,DJ Bravo,1,2,0,0,50.0,lbw b YS Chahal,6
2,Gujarat Lions,AD Nath,3,6,0,0,50.0,b YS Chahal,7
2,Gujarat Lions,P Kumar,1,4,0,0,25.0,b CJ Jordan,8
2,Gujarat Lions,DS Kulkarni,2,3,0,0,66.67,b CJ Jordan,9
2,Gujarat Lions,PV Tambe,7,19,1,0,36.84,not out,10
2,Gujarat Lions,S Kaushik,0,1,0,0,0.0,c S Aravind b Sachin Baby,11
