innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,BB McCullum,9,2.2
1,Royal Challengers Bangalore,2,V Kohli,47,7.1
1,Royal Challengers Bangalore,3,AB de Villiers,56,8.3
1,Royal Challengers Bangalore,4,Mandeep Singh,73,11.6
1,Royal Challengers Bangalore,5,PA Patel,84,13.5
1,Royal Challengers Bangalore,6,M Ashwin,85,14.1
1,Royal Challengers Bangalore,7,C de Grandhomme,87,15.1
1,Royal Challengers Bangalore,8,UT Yadav,89,16.1
1,Royal Challengers Bangalore,9,Mohammed Siraj,127,20.6
2,Chennai Super Kings,1,SR Watson,18,3.6
2,Chennai Super Kings,2,SK Raina,62,9.4
2,Chennai Super Kings,3,AT Rayudu,78,12.1
2,Chennai Super Kings,4,DR Shorey,80,13.2
