innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,DG Nalkande,2.0,0,21,2,10.5,2,0,0
1,Gujarat Titans,MM Sharma,3.0,0,34,0,11.33,2,0,0
1,Gujarat Titans,Noor Ahmad,4.0,0,22,0,5.5,7,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,28,1,7.0,4,0,0
1,Gujarat Titans,SH Johnson,4.0,0,32,0,8.0,11,1,0
1,Gujarat Titans,UT Yadav,3.0,0,22,2,7.33,11,0,0
2,Lucknow Super Giants,KH Pandya,4.0,0,11,3,2.75,13,0,0
2,Lucknow Super Giants,M Siddharth,4.0,0,29,0,7.25,10,1,3
2,Lucknow Super Giants,MP Yadav,1.0,0,13,0,13.0,2,0,0
2,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,37,1,9.25,7,1,1
2,Lucknow Super Giants,Ravi Bishnoi,2.0,0,8,1,4.0,5,1,0
2,Lucknow Super Giants,Yash Thakur,3.5,0,30,5,7.83,13,2,0
