innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Lucknow Super Giants,death,49,1,30,9.8,6,8
1,Lucknow Super Giants,middle,67,2,54,7.44,5,11
1,Lucknow Super Giants,powerplay,47,2,36,7.83,6,18
2,Gujarat Titans,death,50,5,40,7.5,6,20
2,Gujarat Titans,middle,26,5,39,4.0,1,19
2,Gujarat Titans,powerplay,54,0,34,9.53,6,11
