innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,Q de Kock,6,4,KL Rahul,0,0,6,4
1,Lucknow Super Giants,2,D Padikkal,7,7,KL Rahul,1,3,12,10
1,Lucknow Super Giants,3,MP Stoinis,41,34,KL Rahul,32,28,73,62
1,Lucknow Super Giants,4,N Pooran,4,4,MP Stoinis,17,9,21,13
1,Lucknow Super Giants,5,A Badoni,20,11,N Pooran,10,9,31,20
1,Lucknow Super Giants,6,KH Pandya,2,2,N Pooran,18,9,20,11
2,Gujarat Titans,1,B Sai Sudharsan,29,18,Shubman Gill,19,21,54,36
2,Gujarat Titans,2,B Sai Sudharsan,1,3,KS Williamson,1,5,2,8
2,Gujarat Titans,3,BR Sharath,1,3,B Sai Sudharsan,1,2,2,5
2,Gujarat Titans,4,V Shankar,2,2,BR Sharath,1,2,3,4
2,Gujarat Titans,5,DG Nalkande,12,11,V Shankar,6,9,19,20
2,Gujarat Titans,6,R Tewatia,3,7,V Shankar,9,6,13,13
2,Gujarat Titans,7,Rashid Khan,0,3,R Tewatia,0,0,0,3
2,Gujarat Titans,8,UT Yadav,2,4,R Tewatia,5,4,9,7
2,Gujarat Titans,9,R Tewatia,22,14,SH Johnson,0,1,24,15
2,Gujarat Titans,10,Noor Ahmad,4,2,SH Johnson,0,0,4,2
