innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,33,29,4,0,113.79,c V Shankar b JO Holder,1
1,Royal Challengers Bangalore,D Padikkal,11,13,2,0,84.62,c S Nadeem b B Kumar,2
1,Royal Challengers Bangalore,Shahbaz Ahmed,14,10,0,1,140.0,c Rashid Khan b S Nadeem,3
1,Royal Challengers Bangalore,GJ Maxwell,59,41,5,3,143.9,c WP Saha b JO Holder,4
1,Royal Challengers Bangalore,AB de Villiers,1,5,0,0,20.0,c DA Warner b Rashid Khan,5
1,Royal Challengers Bangalore,Washington Sundar,8,11,1,0,72.73,c MK Pandey b Rashid Khan,6
1,Royal Challengers Bangalore,DT Christian,1,2,0,0,50.0,c WP Saha b T Natarajan,7
1,Royal Challengers Bangalore,KA Jamieson,12,9,2,0,133.33,c MK Pandey b JO Holder,8
2,Sunrisers Hyderabad,WP Saha,1,9,0,0,11.11,c GJ Maxwell b Mohammed Siraj,1
2,Sunrisers Hyderabad,DA Warner,54,37,7,1,145.95,c DT Christian b KA Jamieson,2
2,Sunrisers Hyderabad,MK Pandey,38,39,2,2,97.44,c HV Patel b Shahbaz Ahmed,3
2,Sunrisers Hyderabad,JM Bairstow,12,13,1,0,92.31,c AB de Villiers b Shahbaz Ahmed,4
2,Sunrisers Hyderabad,Abdul Samad,0,2,0,0,0.0,c & b Shahbaz Ahmed,5
2,Sunrisers Hyderabad,V Shankar,3,5,0,0,60.0,c V Kohli b HV Patel,6
2,Sunrisers Hyderabad,JO Holder,4,5,0,0,80.0,c DT Christian b Mohammed Siraj,7
2,Sunrisers Hyderabad,Rashid Khan,17,9,1,1,188.89,run out (),8
2,Sunrisers Hyderabad,B Kumar,2,2,0,0,100.0,not out,9
2,Sunrisers Hyderabad,S Nadeem,0,1,0,0,0.0,c Shahbaz Ahmed b HV Patel,10
