innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,D Padikkal,19,3.5
1,Royal Challengers Bangalore,2,Shahbaz Ahmed,47,7.1
1,Royal Challengers Bangalore,3,V Kohli,91,13.1
1,Royal Challengers Bangalore,4,AB de Villiers,95,14.4
1,Royal Challengers Bangalore,5,Washington Sundar,105,16.5
1,Royal Challengers Bangalore,6,DT Christian,109,17.4
1,Royal Challengers Bangalore,7,KA Jamieson,136,20.1
1,Royal Challengers Bangalore,8,GJ Maxwell,149,20.6
2,Sunrisers Hyderabad,1,WP Saha,13,3.2
2,Sunrisers Hyderabad,2,DA Warner,96,14.2
2,Sunrisers Hyderabad,3,JM Bairstow,115,17.1
2,Sunrisers Hyderabad,4,MK Pandey,115,17.2
2,Sunrisers Hyderabad,5,Abdul Samad,116,17.6
2,Sunrisers Hyderabad,6,V Shankar,123,18.6
2,Sunrisers Hyderabad,7,JO Holder,130,19.3
2,Sunrisers Hyderabad,8,Rashid Khan,142,20.4
2,Sunrisers Hyderabad,9,S Nadeem,142,20.5
