match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Chennai Super Kings,JC Archer,4.0,0,26,1,6.5,13
4,Chennai Super Kings,JD Unadkat,4.0,0,44,0,11.0,3
4,Chennai Super Kings,R Tewatia,4.0,0,37,3,9.25,7
4,Chennai Super Kings,S Gopal,4.0,0,38,1,9.5,6
4,Chennai Super Kings,TK Curran,4.0,0,54,1,13.5,5
9,Kings XI Punjab,AS Rajpoot,4.0,0,39,1,9.75,7
9,Kings XI Punjab,JC Archer,4.0,0,46,0,11.5,9
9,Kings XI Punjab,JD Unadkat,3.0,0,30,0,10.0,5
9,Kings XI Punjab,R Tewatia,1.0,0,19,0,19.0,0
9,Kings XI Punjab,S Gopal,4.0,0,44,0,11.0,4
9,Kings XI Punjab,TK Curran,4.0,0,44,1,11.0,4
12,Kolkata Knight Riders,AS Rajpoot,4.0,0,39,1,9.75,7
12,Kolkata Knight Riders,JC Archer,4.0,0,18,2,4.5,14
12,Kolkata Knight Riders,JD Unadkat,2.0,0,14,1,7.0,5
12,Kolkata Knight Riders,R Parag,1.0,0,14,0,14.0,0
12,Kolkata Knight Riders,R Tewatia,1.0,0,6,1,6.0,3
12,Kolkata Knight Riders,S Gopal,4.0,0,43,0,10.75,7
12,Kolkata Knight Riders,TK Curran,4.0,0,37,1,9.25,7
15,Royal Challengers Bangalore,JC Archer,4.0,0,18,1,4.5,14
15,Royal Challengers Bangalore,JD Unadkat,3.0,0,31,0,10.33,3
15,Royal Challengers Bangalore,R Parag,1.0,0,13,0,13.0,3
15,Royal Challengers Bangalore,R Tewatia,4.0,0,28,0,7.0,7
15,Royal Challengers Bangalore,S Gopal,4.0,0,27,1,6.75,5
15,Royal Challengers Bangalore,TK Curran,3.1,0,40,0,12.63,3
20,Mumbai Indians,AS Rajpoot,3.0,0,42,0,14.0,5
20,Mumbai Indians,JC Archer,4.0,0,34,1,8.5,11
20,Mumbai Indians,Kartik Tyagi,4.0,0,36,1,9.0,7
20,Mumbai Indians,R Tewatia,2.0,0,13,0,6.5,4
20,Mumbai Indians,S Gopal,4.0,0,28,2,7.0,10
20,Mumbai Indians,TK Curran,3.0,0,33,0,11.0,4
23,Delhi Capitals,AJ Tye,4.0,0,50,1,12.5,5
23,Delhi Capitals,JC Archer,4.0,0,24,3,6.0,11
23,Delhi Capitals,Kartik Tyagi,4.0,0,35,1,8.75,8
23,Delhi Capitals,R Tewatia,4.0,0,20,1,5.0,10
23,Delhi Capitals,S Gopal,2.0,0,23,0,11.5,4
23,Delhi Capitals,VR Aaron,2.0,0,25,0,12.5,4
26,Sunrisers Hyderabad,BA Stokes,1.0,0,7,0,7.0,2
26,Sunrisers Hyderabad,JC Archer,4.0,0,25,1,6.25,14
26,Sunrisers Hyderabad,JD Unadkat,4.0,0,31,1,7.75,5
26,Sunrisers Hyderabad,Kartik Tyagi,3.0,0,29,1,9.67,5
26,Sunrisers Hyderabad,R Tewatia,4.0,0,35,0,8.75,8
26,Sunrisers Hyderabad,S Gopal,4.0,0,31,0,7.75,8
30,Delhi Capitals,BA Stokes,2.0,0,24,0,12.0,2
30,Delhi Capitals,JC Archer,4.0,0,19,3,4.75,12
30,Delhi Capitals,JD Unadkat,3.0,0,32,2,10.67,5
30,Delhi Capitals,Kartik Tyagi,4.0,0,30,1,7.5,9
30,Delhi Capitals,R Tewatia,3.0,0,23,0,7.67,5
30,Delhi Capitals,S Gopal,4.0,0,31,1,7.75,4
33,Royal Challengers Bangalore,JC Archer,3.4,0,38,0,10.36,8
33,Royal Challengers Bangalore,JD Unadkat,4.0,0,46,0,11.5,8
33,Royal Challengers Bangalore,Kartik Tyagi,4.0,0,32,1,8.0,8
33,Royal Challengers Bangalore,R Tewatia,4.0,0,30,1,7.5,8
33,Royal Challengers Bangalore,S Gopal,4.0,0,32,1,8.0,4
37,Chennai Super Kings,AS Rajpoot,1.0,0,8,0,8.0,2
37,Chennai Super Kings,BA Stokes,3.0,0,27,0,9.0,2
37,Chennai Super Kings,JC Archer,4.0,0,20,1,5.0,11
37,Chennai Super Kings,Kartik Tyagi,4.0,0,35,1,8.75,10
37,Chennai Super Kings,R Tewatia,4.0,0,18,1,4.5,11
37,Chennai Super Kings,S Gopal,4.0,0,14,1,3.5,12
40,Sunrisers Hyderabad,AS Rajpoot,1.0,0,11,0,11.0,4
40,Sunrisers Hyderabad,BA Stokes,2.0,0,24,0,12.0,4
40,Sunrisers Hyderabad,JC Archer,4.0,0,21,2,5.25,16
40,Sunrisers Hyderabad,Kartik Tyagi,3.1,0,42,0,13.26,7
40,Sunrisers Hyderabad,R Tewatia,4.0,0,25,0,6.25,6
