match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2023-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",19,18,0,1,105.56,c Rashid Khan b Mohammed Shami,6
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",27,16,1,3,168.75,c MA Wood b Ravi Bishnoi,3
12,2023-04-08,Mumbai Indians,"Wankhede Stadium, Mumbai",28,26,2,1,107.69,b K Kartikeya,4
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",8,9,1,0,88.89,lbw b R Ashwin,4
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",52,27,2,5,192.59,c Mohammed Siraj b WD Parnell,4
33,2023-04-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",50,21,2,5,238.1,c JJ Roy b K Khejroliya,4
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",52,33,2,4,157.58,c JC Buttler b K Yadav,4
41,2023-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",28,17,1,2,164.71,c M Shahrukh Khan b Arshdeep Singh,3
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",26,18,0,3,144.44,not out,5
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",25,12,0,3,208.33,c DA Warner b MR Marsh,5
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",48,34,1,3,141.18,not out,5
67,2023-05-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",22,9,0,3,244.44,c Lalit Yadav b KK Ahmed,3
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",1,3,0,0,33.33,b Noor Ahmad,3
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",32,21,0,2,152.38,not out,3
