innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,39,6.5
1,Mumbai Indians,2,S Dhawan,82,12.4
1,Mumbai Indians,3,JP Duminy,95,14.3
1,Mumbai Indians,4,DJ Bravo,102,15.3
1,Mumbai Indians,5,AM Nayar,148,19.1
1,Mumbai Indians,6,Harbhajan Singh,157,19.6
1,Mumbai Indians,7,Z Khan,161,20.5
2,Chennai Super Kings,1,PA Patel,0,1.2
2,Chennai Super Kings,2,SK Raina,18,3.5
2,Chennai Super Kings,3,A Flintoff,70,10.5
2,Chennai Super Kings,4,ML Hayden,89,13.4
2,Chennai Super Kings,5,JDP Oram,101,15.3
2,Chennai Super Kings,6,S Badrinath,109,16.3
2,Chennai Super Kings,7,MS Dhoni,144,20.4
