innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,PP Shaw,2,4,0,0,50.0,b YS Chahal,1
1,Delhi Daredevils,JJ Roy,12,9,1,1,133.33,b YS Chahal,2
1,Delhi Daredevils,SS Iyer,32,35,3,0,91.43,c V Kohli b Mohammed Siraj,3
1,Delhi Daredevils,RR Pant,61,34,5,4,179.41,c AB de Villiers b MM Ali,4
1,Delhi Daredevils,V Shankar,21,20,2,0,105.0,not out,5
1,Delhi Daredevils,Abhishek Sharma,46,19,3,4,242.11,not out,6
2,Royal Challengers Bangalore,PA Patel,6,8,1,0,75.0,lbw b S Lamichhane,1
2,Royal Challengers Bangalore,MM Ali,1,3,0,0,33.33,c PP Shaw b TA Boult,2
2,Royal Challengers Bangalore,V Kohli,70,40,7,3,175.0,c RR Pant b A Mishra,3
2,Royal Challengers Bangalore,AB de Villiers,72,37,4,6,194.59,not out,4
2,Royal Challengers Bangalore,Mandeep Singh,13,14,0,1,92.86,b TA Boult,5
2,Royal Challengers Bangalore,SN Khan,11,8,2,0,137.5,c PP Shaw b HV Patel,6
2,Royal Challengers Bangalore,C de Grandhomme,3,4,0,0,75.0,not out,7
