innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,61,1,30,12.2,8,6
1,Delhi Daredevils,middle,76,1,54,8.44,9,17
1,Delhi Daredevils,powerplay,44,2,36,7.33,6,16
2,Royal Challengers Bangalore,death,67,3,40,10.05,8,14
2,Royal Challengers Bangalore,middle,67,0,40,10.05,8,8
2,Royal Challengers Bangalore,powerplay,53,2,34,9.35,8,14
