match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2011-04-09,Royal Challengers Bangalore,Nehru Stadium,1,4,0,0,25.0,not out,7
10,2011-04-13,Pune Warriors,Dr DY Patil Sports Academy,21,19,4,0,110.53,c GC Smith b WD Parnell,3
18,2011-04-18,Chennai Super Kings,Nehru Stadium,34,26,4,1,130.77,c S Anirudha b DE Bollinger,3
22,2011-04-20,Kolkata Knight Riders,Eden Gardens,9,11,1,0,81.82,lbw b YK Pathan,3
28,2011-04-24,Rajasthan Royals,Sawai Mansingh Stadium,32,34,2,0,94.12,st DH Yagnik b SK Warne,3
32,2011-04-27,Deccan Chargers,Nehru Stadium,0,3,0,0,0.0,c KC Sangakkara b I Sharma,3
36,2011-04-30,Delhi Daredevils,Nehru Stadium,1,3,0,0,33.33,b IK Pathan,3
41,2011-05-02,Delhi Daredevils,Feroz Shah Kotla,37,31,5,0,119.35,not out,3
45,2011-05-05,Kolkata Knight Riders,Nehru Stadium,21,16,4,0,131.25,c R Bhatia b JD Unadkat,3
50,2011-05-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,19,14,3,0,135.71,"run out (M Kaif, AB de Villiers)",3
57,2011-05-13,Kings XI Punjab,Holkar Cricket Stadium,0,1,0,0,0.0,c KD Karthik b SJ Srivastava,6
61,2011-05-15,Rajasthan Royals,Holkar Cricket Stadium,21,14,2,1,150.0,not out,3
64,2011-05-18,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6,7,0,0,85.71,c JA Morkel b R Ashwin,1
