innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,JP Faulkner,4.0,0,38,1,9.5,7,1,0
1,Rajasthan Royals,PV Tambe,4.0,0,30,0,7.5,8,0,0
1,Rajasthan Royals,SK Trivedi,4.0,0,21,1,5.25,12,0,0
1,Rajasthan Royals,SR Watson,3.0,0,21,1,7.0,8,0,0
1,Rajasthan Royals,STR Binny,2.0,0,3,1,1.5,9,0,0
1,Rajasthan Royals,SW Tait,3.0,0,39,0,13.0,5,4,0
2,Delhi Daredevils,AB Agarkar,2.0,0,22,0,11.0,3,0,0
2,Delhi Daredevils,BJ Rohrer,1.0,0,12,0,12.0,1,1,0
2,Delhi Daredevils,M Morkel,4.0,0,40,0,10.0,6,0,0
2,Delhi Daredevils,P Negi,4.0,0,28,0,7.0,3,2,0
2,Delhi Daredevils,S Kaul,3.5,1,23,1,6.0,9,0,0
2,Delhi Daredevils,UT Yadav,3.0,0,28,0,9.33,7,2,0
