match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2008-04-20,Kolkata Knight Riders,Eden Gardens,4.0,0,18,2,4.5,11,2,0
7,2008-04-22,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",1.0,0,7,0,7.0,2,2,0
9,2008-04-24,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2.0,0,23,0,11.5,3,0,0
14,2008-04-27,Mumbai Indians,Dr DY Patil Sports Academy,2.0,0,14,0,7.0,4,0,0
21,2008-05-03,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,28,2,7.0,4,0,0
26,2008-05-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,22,1,5.5,10,1,0
30,2008-05-09,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,47,1,11.75,6,2,0
32,2008-05-11,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2.0,0,25,0,12.5,3,1,0
37,2008-05-15,Delhi Daredevils,Feroz Shah Kotla,2.0,0,19,2,9.5,3,1,0
42,2008-05-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,23,0,5.75,8,0,0
48,2008-05-23,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,30,2,7.5,8,3,0
54,2008-05-27,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",4.0,0,28,1,7.0,8,2,0
