match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2008-04-20,Kolkata Knight Riders,Eden Gardens,0,0,0,0,0.0,"run out (Mohammad Hafeez, WP Saha)",11
30,2008-05-09,Rajasthan Royals,Sawai Mansingh Stadium,1,2,0,0,50.0,not out,10
37,2008-05-15,Delhi Daredevils,Feroz Shah Kotla,0,1,0,0,0.0,c TM Dilshan b A Mishra,9
54,2008-05-27,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",1,1,0,0,100.0,not out,9
