innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,R Dravid,1,1.2
1,Royal Challengers Bangalore,2,S Chanderpaul,16,3.2
1,Royal Challengers Bangalore,3,JH Kallis,59,7.3
1,Royal Challengers Bangalore,4,LRPL Taylor,65,8.2
1,Royal Challengers Bangalore,5,V Kohli,77,10.4
1,Royal Challengers Bangalore,6,MV Boucher,78,12.4
1,Royal Challengers Bangalore,7,SB Joshi,90,14.6
1,Royal Challengers Bangalore,8,P Kumar,131,20.2
2,Rajasthan Royals,1,M Rawat,1,1.4
2,Rajasthan Royals,2,YK Pathan,26,4.2
2,Rajasthan Royals,3,GC Smith,130,16.6
