innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,11,5,Sunrisers Hyderabad,N Rana,J Suchith,VK Sharma,,struck down,False
1,18,2,Sunrisers Hyderabad,N Rana,T Natarajan,VK Sharma,,upheld,False
