innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,AJ Finch,11,2.2
1,Kolkata Knight Riders,2,VR Iyer,25,5.1
1,Kolkata Knight Riders,3,SP Narine,31,5.3
1,Kolkata Knight Riders,4,SS Iyer,70,10.6
1,Kolkata Knight Riders,5,SP Jackson,103,13.6
1,Kolkata Knight Riders,6,N Rana,142,18.2
1,Kolkata Knight Riders,7,PJ Cummins,153,19.3
1,Kolkata Knight Riders,8,Aman Hakim Khan,158,20.1
2,Sunrisers Hyderabad,1,Abhishek Sharma,3,2.4
2,Sunrisers Hyderabad,2,KS Williamson,39,6.2
2,Sunrisers Hyderabad,3,RA Tripathi,133,15.2
