innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,VR Iyer,2,3,AJ Finch,7,5,11,8
1,Kolkata Knight Riders,2,SS Iyer,9,7,VR Iyer,4,10,14,17
1,Kolkata Knight Riders,3,SP Narine,6,2,SS Iyer,0,0,6,2
1,Kolkata Knight Riders,4,N Rana,17,15,SS Iyer,19,18,39,33
1,Kolkata Knight Riders,5,N Rana,26,11,SP Jackson,7,7,33,18
1,Kolkata Knight Riders,6,N Rana,11,10,AD Russell,26,16,39,26
1,Kolkata Knight Riders,7,PJ Cummins,3,3,AD Russell,7,4,11,7
1,Kolkata Knight Riders,8,Aman Hakim Khan,5,3,AD Russell,0,1,5,4
1,Kolkata Knight Riders,9,UT Yadav,1,1,AD Russell,16,4,17,5
2,Sunrisers Hyderabad,1,Abhishek Sharma,3,10,KS Williamson,0,0,3,10
2,Sunrisers Hyderabad,2,RA Tripathi,12,6,KS Williamson,17,16,36,22
2,Sunrisers Hyderabad,3,AK Markram,35,23,RA Tripathi,59,31,94,54
2,Sunrisers Hyderabad,4,N Pooran,5,8,AK Markram,33,13,43,21
