match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,28,0,7.0,9,0,0
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,4.0,0,19,2,4.75,11,0,0
11,2011-04-14,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,41,1,10.25,7,0,1
15,2011-04-16,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,28,2,7.0,12,0,0
19,2011-04-19,Delhi Daredevils,Feroz Shah Kotla,4.0,0,28,1,7.0,5,0,0
27,2011-04-24,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,14,2,3.5,14,0,0
32,2011-04-27,Kochi Tuskers Kerala,Nehru Stadium,4.0,0,12,1,3.0,11,0,0
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,34,0,11.33,6,0,0
42,2011-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",3.0,0,22,1,7.33,6,1,0
46,2011-05-05,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,53,1,13.25,3,0,0
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",3.2,0,26,1,7.8,12,0,1
59,2011-05-14,Mumbai Indians,Wankhede Stadium,4.0,0,18,1,4.5,10,0,0
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,4.0,1,26,2,6.5,8,1,0
67,2011-05-21,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,1,9,4,2.25,16,0,0
