match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Rajasthan Royals,Abhishek Sharma,24,11,5,0,218.18,c YBK Jaiswal b M Theekshana
2,Rajasthan Royals,TM Head,67,31,9,3,216.13,c SO Hetmyer b TU Deshpande
2,Rajasthan Royals,Ishan Kishan,106,47,11,6,225.53,not out
2,Rajasthan Royals,Nithish Kumar Reddy,30,15,4,1,200.0,c YBK Jaiswal b M Theekshana
2,Rajasthan Royals,H Klaasen,34,14,5,1,242.86,c R Parag b Sandeep Sharma
2,Rajasthan Royals,Aniket Verma,7,3,0,1,233.33,c JC Archer b TU Deshpande
2,Rajasthan Royals,A Manohar,0,1,0,0,0.0,c R Parag b TU Deshpande
2,Rajasthan Royals,PJ Cummins,0,1,0,0,0.0,not out
7,Lucknow Super Giants,TM Head,47,28,5,3,167.86,b Prince Yadav
7,Lucknow Super Giants,Abhishek Sharma,6,6,1,0,100.0,c N Pooran b SN Thakur
7,Lucknow Super Giants,Ishan Kishan,0,1,0,0,0.0,c RR Pant b SN Thakur
7,Lucknow Super Giants,Nithish Kumar Reddy,32,28,2,0,114.29,b Ravi Bishnoi
7,Lucknow Super Giants,H Klaasen,26,17,2,1,152.94,run out (Prince Yadav)
7,Lucknow Super Giants,Aniket Verma,36,13,0,5,276.92,c DA Miller b DS Rathi
7,Lucknow Super Giants,A Manohar,2,6,0,0,33.33,c Abdul Samad b SN Thakur
7,Lucknow Super Giants,PJ Cummins,18,4,0,3,450.0,c DS Rathi b Avesh Khan
7,Lucknow Super Giants,HV Patel,12,11,0,0,109.09,not out
7,Lucknow Super Giants,Mohammed Shami,1,3,0,0,33.33,c A Badoni b SN Thakur
7,Lucknow Super Giants,Simarjeet Singh,3,4,0,0,75.0,not out
10,Delhi Capitals,Abhishek Sharma,1,1,0,0,100.0,run out (V Nigam)
10,Delhi Capitals,TM Head,22,12,4,0,183.33,c KL Rahul b MA Starc
10,Delhi Capitals,Ishan Kishan,2,5,0,0,40.0,c T Stubbs b MA Starc
10,Delhi Capitals,Nithish Kumar Reddy,0,2,0,0,0.0,c AR Patel b MA Starc
10,Delhi Capitals,Aniket Verma,74,41,5,6,180.49,c J Fraser-McGurk b Kuldeep Yadav
10,Delhi Capitals,H Klaasen,32,19,2,2,168.42,c V Nigam b MM Sharma
10,Delhi Capitals,A Manohar,4,6,0,0,66.67,c F du Plessis b Kuldeep Yadav
10,Delhi Capitals,PJ Cummins,2,7,0,0,28.57,c J Fraser-McGurk b Kuldeep Yadav
10,Delhi Capitals,PWA Mulder,9,11,1,0,81.82,c F du Plessis b MA Starc
10,Delhi Capitals,HV Patel,5,9,0,0,55.56,c AR Patel b MA Starc
10,Delhi Capitals,Mohammed Shami,1,1,0,0,100.0,not out
15,Kolkata Knight Riders,TM Head,4,2,1,0,200.0,c Harshit Rana b VG Arora
15,Kolkata Knight Riders,Abhishek Sharma,2,6,0,0,33.33,c VR Iyer b Harshit Rana
15,Kolkata Knight Riders,Ishan Kishan,2,5,0,0,40.0,c AM Rahane b VG Arora
15,Kolkata Knight Riders,Nithish Kumar Reddy,19,15,2,1,126.67,c SP Narine b AD Russell
15,Kolkata Knight Riders,PHKD Mendis,27,20,1,2,135.0,c AS Roy b SP Narine
15,Kolkata Knight Riders,H Klaasen,33,21,2,2,157.14,c MM Ali b VG Arora
15,Kolkata Knight Riders,Aniket Verma,6,6,1,0,100.0,c VR Iyer b CV Varun
15,Kolkata Knight Riders,PJ Cummins,14,15,2,0,93.33,c Harshit Rana b CV Varun
15,Kolkata Knight Riders,HV Patel,3,5,0,0,60.0,c & b AD Russell
15,Kolkata Knight Riders,Simarjeet Singh,0,1,0,0,0.0,b CV Varun
15,Kolkata Knight Riders,Mohammed Shami,2,4,0,0,50.0,not out
19,Gujarat Titans,Abhishek Sharma,18,16,4,0,112.5,c R Tewatia b Mohammed Siraj
19,Gujarat Titans,TM Head,8,5,2,0,160.0,c B Sai Sudharsan b Mohammed Siraj
19,Gujarat Titans,Ishan Kishan,17,14,2,0,121.43,c I Sharma b M Prasidh Krishna
