match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Rajasthan Royals,A Zampa,4.0,0,48,1,12.0,7
2,Rajasthan Royals,Abhishek Sharma,2.0,0,17,0,8.5,6
2,Rajasthan Royals,HV Patel,4.0,0,34,2,8.5,7
2,Rajasthan Royals,Mohammed Shami,3.0,0,33,1,11.0,8
2,Rajasthan Royals,PJ Cummins,4.0,0,60,0,15.0,4
2,Rajasthan Royals,Simarjeet Singh,3.0,0,46,2,15.33,7
7,Lucknow Super Giants,A Zampa,4.0,0,46,1,11.5,3
7,Lucknow Super Giants,Abhishek Sharma,2.0,0,20,0,10.0,5
7,Lucknow Super Giants,HV Patel,2.0,0,28,1,14.0,2
7,Lucknow Super Giants,Ishan Kishan,0.1,0,4,0,24.0,0
7,Lucknow Super Giants,Mohammed Shami,3.0,0,37,1,12.33,4
7,Lucknow Super Giants,PJ Cummins,3.0,0,29,2,9.67,9
7,Lucknow Super Giants,Simarjeet Singh,2.0,0,28,0,14.0,5
10,Delhi Capitals,Abhishek Sharma,3.0,0,27,0,9.0,4
10,Delhi Capitals,HV Patel,3.0,0,17,0,5.67,6
10,Delhi Capitals,Mohammed Shami,3.0,0,31,0,10.33,6
10,Delhi Capitals,PJ Cummins,2.0,0,27,0,13.5,2
10,Delhi Capitals,PWA Mulder,1.0,0,16,0,16.0,1
10,Delhi Capitals,Zeeshan Ansari,4.0,0,42,3,10.5,5
15,Kolkata Knight Riders,HV Patel,4.0,0,43,1,10.75,6
15,Kolkata Knight Riders,Mohammed Shami,4.0,0,29,1,7.25,9
15,Kolkata Knight Riders,PHKD Mendis,1.0,0,4,1,4.0,2
15,Kolkata Knight Riders,PJ Cummins,4.0,0,44,1,11.0,9
15,Kolkata Knight Riders,Simarjeet Singh,4.0,0,47,0,11.75,6
15,Kolkata Knight Riders,Zeeshan Ansari,3.0,0,25,1,8.33,6
19,Gujarat Titans,Abhishek Sharma,1.0,0,18,0,18.0,1
19,Gujarat Titans,JD Unadkat,2.0,0,16,0,8.0,2
19,Gujarat Titans,Mohammed Shami,4.0,0,28,2,7.0,10
19,Gujarat Titans,PHKD Mendis,1.0,0,12,0,12.0,1
19,Gujarat Titans,PJ Cummins,3.4,0,26,1,7.09,8
19,Gujarat Titans,Simarjeet Singh,1.0,0,20,0,20.0,2
19,Gujarat Titans,Zeeshan Ansari,4.0,0,33,0,8.25,4
27,Punjab Kings,E Malinga,4.0,0,45,2,11.25,5
27,Punjab Kings,HV Patel,4.0,0,42,4,10.5,7
