match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2010-03-14,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4.0,0,28,0,7.0,12,4,0
8,2010-03-16,Kolkata Knight Riders,Eden Gardens,4.0,0,16,1,4.0,12,1,0
11,2010-03-19,Delhi Daredevils,Feroz Shah Kotla,4.0,0,25,2,6.25,7,2,0
16,2010-03-21,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,16,3,4.0,15,0,0
18,2010-03-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,25,3,6.25,13,1,0
21,2010-03-25,Mumbai Indians,"Brabourne Stadium, Mumbai",4.0,0,32,2,8.0,9,1,0
24,2010-03-28,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,34,0,8.5,7,1,0
28,2010-03-31,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,21,0,5.25,9,0,0
32,2010-04-03,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,52,1,13.0,8,1,0
48,2010-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,47,1,11.75,7,3,0
58,2010-04-22,Deccan Chargers,Dr DY Patil Sports Academy,4.0,0,16,1,4.0,13,0,0
60,2010-04-25,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,17,1,4.25,9,0,0
