match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2009-04-20,Royal Challengers Bangalore,St George's Park,4.0,1,11,3,2.75,16,0,0
9,2009-04-23,Delhi Daredevils,Kingsmead,3.0,0,26,0,8.67,3,0,0
16,2009-04-27,Deccan Chargers,Kingsmead,4.0,0,17,1,4.25,11,1,0
22,2009-04-30,Rajasthan Royals,SuperSport Park,4.0,0,33,0,8.25,8,1,0
26,2009-05-02,Delhi Daredevils,New Wanderers Stadium,4.0,0,22,1,5.5,10,0,0
29,2009-05-04,Deccan Chargers,Buffalo Park,3.0,0,11,2,3.67,9,1,0
34,2009-05-07,Kings XI Punjab,SuperSport Park,4.0,0,37,0,9.25,5,1,0
37,2009-05-09,Rajasthan Royals,De Beers Diamond Oval,4.0,0,22,2,5.5,12,0,0
44,2009-05-14,Royal Challengers Bangalore,Kingsmead,4.0,0,24,1,6.0,14,0,0
47,2009-05-16,Mumbai Indians,St George's Park,4.0,0,19,0,4.75,12,0,0
51,2009-05-18,Kolkata Knight Riders,SuperSport Park,4.0,0,16,1,4.0,15,0,0
54,2009-05-20,Kings XI Punjab,Kingsmead,4.0,0,8,2,2.0,16,0,0
58,2009-05-23,Royal Challengers Bangalore,New Wanderers Stadium,4.0,0,15,1,3.75,13,0,0
