innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,55,36,6,3,152.78,b K Rabada,1
1,Rajasthan Royals,V Suryavanshi,31,18,5,1,172.22,c GD Phillips b Rashid Khan,2
1,Rajasthan Royals,Dhruv Jurel,75,42,5,5,178.57,c JC Buttler b Mohammed Siraj,3
1,Rajasthan Royals,R Parag,8,4,0,1,200.0,c Kumar Kushagra b M Prasidh Krishna,4
1,Rajasthan Royals,SO Hetmyer,18,8,1,2,225.0,c Mohammed Siraj b Ashok Sharma,5
1,Rajasthan Royals,D Ferreira,1,3,0,0,33.33,c GD Phillips b K Rabada,6
1,Rajasthan Royals,RA Jadeja,7,7,1,0,100.0,not out,7
1,Rajasthan Royals,JC Archer,1,2,0,0,50.0,not out,8
2,Gujarat Titans,B Sai Sudharsan,73,44,9,3,165.91,c TU Deshpande b Ravi Bishnoi,1
2,Gujarat Titans,Kumar Kushagra,18,14,3,0,128.57,c SO Hetmyer b R Parag,2
2,Gujarat Titans,JC Buttler,26,14,5,0,185.71,c Sandeep Sharma b N Burger,3
2,Gujarat Titans,GD Phillips,3,4,0,0,75.0,c JC Archer b Ravi Bishnoi,4
2,Gujarat Titans,Washington Sundar,4,2,1,0,200.0,c RA Jadeja b Ravi Bishnoi,5
2,Gujarat Titans,R Tewatia,12,6,1,1,200.0,c Dhruv Jurel b Ravi Bishnoi,6
2,Gujarat Titans,M Shahrukh Khan,11,4,1,1,275.0,"run out (Dhruv Jurel, RA Jadeja)",7
2,Gujarat Titans,Rashid Khan,24,16,3,0,150.0,c JC Archer b TU Deshpande,8
2,Gujarat Titans,K Rabada,23,16,1,2,143.75,not out,9
2,Gujarat Titans,Ashok Sharma,0,1,0,0,0.0,not out,10
