match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2016-04-12,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,31,1,7.75,9,0,0
11,2016-04-17,Delhi Daredevils,M Chinnaswamy Stadium,3.0,0,28,0,9.33,5,0,0
27,2016-04-30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,33,0,8.25,5,0,0
35,2016-05-07,Rising Pune Supergiants,M Chinnaswamy Stadium,3.0,0,37,0,12.33,3,0,0
