match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
10,2013-04-09,Mumbai Indians,Wankhede Stadium,2.0,0,20,0,10.0,3,0,0
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,16,1,5.33,8,0,0
