innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,5,6,1,0,83.33,lbw b DL Chahar,1
1,Delhi Capitals,S Dhawan,18,14,3,0,128.57,c MS Dhoni b Harbhajan Singh,2
1,Delhi Capitals,C Munro,27,24,4,0,112.5,c DJ Bravo b RA Jadeja,3
1,Delhi Capitals,SS Iyer,13,18,1,0,72.22,c SK Raina b Imran Tahir,4
1,Delhi Capitals,RR Pant,38,25,2,1,152.0,c DJ Bravo b DL Chahar,5
1,Delhi Capitals,AR Patel,3,6,0,0,50.0,c Imran Tahir b DJ Bravo,6
1,Delhi Capitals,SE Rutherford,10,12,0,1,83.33,c SR Watson b Harbhajan Singh,7
1,Delhi Capitals,KMA Paul,3,7,0,0,42.86,b DJ Bravo,8
1,Delhi Capitals,A Mishra,6,3,1,0,200.0,not out,9
1,Delhi Capitals,TA Boult,6,3,0,1,200.0,b RA Jadeja,10
1,Delhi Capitals,I Sharma,10,3,1,1,333.33,not out,11
2,Chennai Super Kings,F du Plessis,50,39,7,1,128.21,c KMA Paul b TA Boult,1
2,Chennai Super Kings,SR Watson,50,32,3,4,156.25,c TA Boult b A Mishra,2
2,Chennai Super Kings,SK Raina,11,13,0,0,84.62,b AR Patel,3
2,Chennai Super Kings,AT Rayudu,20,20,3,0,100.0,not out,4
2,Chennai Super Kings,MS Dhoni,9,9,1,0,100.0,c KMA Paul b I Sharma,5
2,Chennai Super Kings,DJ Bravo,0,1,0,0,0.0,not out,6
