match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2025-03-22,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,47,1,11.75,8,1,0
8,2025-03-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,32,0,8.0,9,1,0
20,2025-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,32,0,8.0,10,1,0
24,2025-04-10,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,25,1,6.25,12,0,0
28,2025-04-13,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,39,0,9.75,4,1,0
34,2025-04-18,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",3.0,0,25,0,8.33,8,0,0
37,2025-04-20,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,26,2,6.5,6,0,0
42,2025-04-24,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,31,0,7.75,8,0,0
46,2025-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,22,0,5.5,8,0,0
52,2025-05-03,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,43,0,10.75,2,0,0
65,2025-05-23,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,45,1,15.0,2,0,0
70,2025-05-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,39,0,13.0,3,0,0
71,2025-05-29,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.0,0,17,3,5.67,10,1,0
74,2025-06-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",2.0,0,19,0,9.5,3,0,0
