match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2026-03-31,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",13,11,2,0,118.18,c SS Iyer b M Jansen,1
9,2026-04-04,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",73,44,9,3,165.91,c TU Deshpande b Ravi Bishnoi,1
14,2026-04-08,Delhi Capitals,"Arun Jaitley Stadium, Delhi",12,7,2,0,171.43,b Mukesh Kumar,1
19,2026-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15,14,3,0,107.14,c Avesh Khan b DS Rathi,1
25,2026-04-17,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",22,16,1,2,137.5,c Kartik Tyagi b SP Narine,1
30,2026-04-20,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,c Krish Bhagat b JJ Bumrah,1
34,2026-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",100,58,11,5,172.41,c & b JR Hazlewood,1
37,2026-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",87,46,4,7,189.13,c D Brevis b AJ Hosein,1
42,2026-04-30,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",6,5,1,0,120.0,c JM Sharma b B Kumar,1
46,2026-05-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",57,41,5,1,139.02,c XC Bartlett b Vijaykumar Vyshak,1
