innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,BB McCullum,32,3.3
1,Kolkata Knight Riders,2,RT Ponting,32,3.4
1,Kolkata Knight Riders,3,WP Saha,61,6.5
1,Kolkata Knight Riders,4,DJ Hussey,64,8.2
1,Kolkata Knight Riders,5,SC Ganguly,70,10.3
1,Kolkata Knight Riders,6,Mohammad Hafeez,98,15.4
1,Kolkata Knight Riders,7,AB Agarkar,121,18.2
1,Kolkata Knight Riders,8,M Kartik,127,19.2
1,Kolkata Knight Riders,9,LR Shukla,145,20.5
2,Chennai Super Kings,1,PA Patel,66,9.2
